date,fund,ticker,weight
2021-09-01,Equity Min-Variance,AEP,0.02
2021-10-01,Equity Min-Variance,AEP,0.02
2021-11-01,Equity Min-Variance,AEP,0.02
2021-12-01,Equity Min-Variance,AEP,0.02
2022-01-03,Equity Min-Variance,AEP,0.02
2022-02-01,Equity Min-Variance,AEP,0.02
2022-03-01,Equity Min-Variance,AEP,0.02
2022-04-01,Equity Min-Variance,AEP,0.02
2022-05-02,Equity Min-Variance,AEP,0.02
2022-06-01,Equity Min-Variance,AEP,0.02
2022-07-01,Equity Min-Variance,AEP,0.02
2022-08-01,Equity Min-Variance,AEP,0.02
2022-09-01,Equity Min-Variance,AEP,0.02
2022-10-03,Equity Min-Variance,AEP,0.02
2022-11-01,Equity Min-Variance,AEP,0.02
2022-12-01,Equity Min-Variance,AEP,0.02
2023-01-03,Equity Min-Variance,AEP,0.02
2023-02-01,Equity Min-Variance,AEP,0.02
2023-03-01,Equity Min-Variance,AEP,0.02
2023-04-03,Equity Min-Variance,AEP,0.02
2023-05-01,Equity Min-Variance,AEP,0.02
2023-06-01,Equity Min-Variance,AEP,0.02
2023-07-03,Equity Min-Variance,AEP,0.02
2023-08-01,Equity Min-Variance,AEP,0.02
2023-09-01,Equity Min-Variance,AEP,0.02
2023-10-02,Equity Min-Variance,AEP,0.02
2023-11-01,Equity Min-Variance,AEP,0.02
2023-12-01,Equity Min-Variance,AEP,0.02
2021-01-04,Equity Min-Variance,AMD,0.0
2021-02-01,Equity Min-Variance,AMD,9.985272770737214e-19
2021-03-01,Equity Min-Variance,AMD,0.0
2021-04-01,Equity Min-Variance,AMD,0.007799019191332284
2021-05-03,Equity Min-Variance,AMD,0.02085834028146958
2021-06-01,Equity Min-Variance,AMD,0.02
2021-07-01,Equity Min-Variance,AMD,0.02
2021-08-02,Equity Min-Variance,AMD,0.02
2021-09-01,Equity Min-Variance,AMD,0.02
2021-10-01,Equity Min-Variance,AMD,0.02
2021-11-01,Equity Min-Variance,AMD,0.02
2021-12-01,Equity Min-Variance,AMD,0.02
2022-01-03,Equity Min-Variance,AMD,0.02
2022-02-01,Equity Min-Variance,AMD,0.02
2022-03-01,Equity Min-Variance,AMD,0.02
2022-04-01,Equity Min-Variance,AMD,0.02
2022-05-02,Equity Min-Variance,AMD,0.02
2022-06-01,Equity Min-Variance,AMD,0.02
2022-07-01,Equity Min-Variance,AMD,0.02
2022-08-01,Equity Min-Variance,AMD,0.02
2022-09-01,Equity Min-Variance,AMD,0.02
2022-10-03,Equity Min-Variance,AMD,0.02
2022-11-01,Equity Min-Variance,AMD,0.02
2022-12-01,Equity Min-Variance,AMD,0.02
2023-01-03,Equity Min-Variance,AMD,0.02
2023-02-01,Equity Min-Variance,AMD,0.02
2023-03-01,Equity Min-Variance,AMD,0.02
2023-04-03,Equity Min-Variance,AMD,0.02
2023-05-01,Equity Min-Variance,AMD,0.02
2023-06-01,Equity Min-Variance,AMD,0.02
2023-07-03,Equity Min-Variance,AMD,0.02
2023-08-01,Equity Min-Variance,AMD,0.02
2023-09-01,Equity Min-Variance,AMD,0.02
2023-10-02,Equity Min-Variance,AMD,0.02
2023-11-01,Equity Min-Variance,AMD,0.02
2023-12-01,Equity Min-Variance,AMD,0.02
2021-01-04,Equity Min-Variance,AMGN,0.03519596956656262
2021-02-01,Equity Min-Variance,AMGN,0.03605873071276273
2021-03-01,Equity Min-Variance,AMGN,0.039515437533457896
2021-04-01,Equity Min-Variance,AMGN,0.040053434886778476
2021-05-03,Equity Min-Variance,AMGN,0.02741642624922442
2021-06-01,Equity Min-Variance,AMGN,0.02
2021-07-01,Equity Min-Variance,AMGN,0.02
2021-08-02,Equity Min-Variance,AMGN,0.02
2021-09-01,Equity Min-Variance,AMGN,0.02
2021-10-01,Equity Min-Variance,AMGN,0.02
2021-11-01,Equity Min-Variance,AMGN,0.02
2021-12-01,Equity Min-Variance,AMGN,0.02
2022-01-03,Equity Min-Variance,AMGN,0.02
2022-02-01,Equity Min-Variance,AMGN,0.02
2022-03-01,Equity Min-Variance,AMGN,0.02
2022-04-01,Equity Min-Variance,AMGN,0.02
2022-05-02,Equity Min-Variance,AMGN,0.02
2022-06-01,Equity Min-Variance,AMGN,0.02
2022-07-01,Equity Min-Variance,AMGN,0.02
2022-08-01,Equity Min-Variance,AMGN,0.02
2022-09-01,Equity Min-Variance,AMGN,0.02
2022-10-03,Equity Min-Variance,AMGN,0.02
2022-11-01,Equity Min-Variance,AMGN,0.02
2022-12-01,Equity Min-Variance,AMGN,0.02
2023-01-03,Equity Min-Variance,AMGN,0.02
2023-02-01,Equity Min-Variance,AMGN,0.02
2023-03-01,Equity Min-Variance,AMGN,0.02
2023-04-03,Equity Min-Variance,AMGN,0.02
2023-05-01,Equity Min-Variance,AMGN,0.02
2023-06-01,Equity Min-Variance,AMGN,0.02
2023-07-03,Equity Min-Variance,AMGN,0.02
2023-08-01,Equity Min-Variance,AMGN,0.02
2023-09-01,Equity Min-Variance,AMGN,0.02
2023-10-02,Equity Min-Variance,AMGN,0.02
2023-11-01,Equity Min-Variance,AMGN,0.02
2023-12-01,Equity Min-Variance,AMGN,0.02
2021-01-04,Equity Min-Variance,AMT,7.687912217728415e-18
2021-02-01,Equity Min-Variance,AMT,0.0
2021-03-01,Equity Min-Variance,AMT,5.704095842008194e-19
2021-04-01,Equity Min-Variance,AMT,0.02132823508946899
2021-05-03,Equity Min-Variance,AMT,0.025277604208117806
2021-06-01,Equity Min-Variance,AMT,0.02
2021-07-01,Equity Min-Variance,AMT,0.02
2021-08-02,Equity Min-Variance,AMT,0.02
2021-09-01,Equity Min-Variance,AMT,0.02
2021-10-01,Equity Min-Variance,AMT,0.02
2021-11-01,Equity Min-Variance,AMT,0.02
2021-12-01,Equity Min-Variance,AMT,0.02
2022-01-03,Equity Min-Variance,AMT,0.02
2022-02-01,Equity Min-Variance,AMT,0.02
2022-03-01,Equity Min-Variance,AMT,0.02
2022-04-01,Equity Min-Variance,AMT,0.02
2022-05-02,Equity Min-Variance,AMT,0.02
2022-06-01,Equity Min-Variance,AMT,0.02
2022-07-01,Equity Min-Variance,AMT,0.02
2022-08-01,Equity Min-Variance,AMT,0.02
2022-09-01,Equity Min-Variance,AMT,0.02
2022-10-03,Equity Min-Variance,AMT,0.02
2022-11-01,Equity Min-Variance,AMT,0.02
2022-12-01,Equity Min-Variance,AMT,0.02
2023-01-03,Equity Min-Variance,AMT,0.02
2023-02-01,Equity Min-Variance,AMT,0.02
2023-03-01,Equity Min-Variance,AMT,0.02
2023-04-03,Equity Min-Variance,AMT,0.02
2023-05-01,Equity Min-Variance,AMT,0.02
2023-06-01,Equity Min-Variance,AMT,0.02
2023-07-03,Equity Min-Variance,AMT,0.02
2023-08-01,Equity Min-Variance,AMT,0.02
2023-09-01,Equity Min-Variance,AMT,0.02
2023-10-02,Equity Min-Variance,AMT,0.02
2023-11-01,Equity Min-Variance,AMT,0.02
2023-12-01,Equity Min-Variance,AMT,0.02
2021-01-04,Equity Min-Variance,BA,7.734462083067394e-19
2021-02-01,Equity Min-Variance,BA,2.5153590123162932e-18
2021-03-01,Equity Min-Variance,BA,9.993315705500962e-19
2021-04-01,Equity Min-Variance,BA,5.716406185268255e-19
2021-05-03,Equity Min-Variance,BA,5.204170427930421e-18
2021-06-01,Equity Min-Variance,BA,0.02
2021-07-01,Equity Min-Variance,BA,0.02
2021-08-02,Equity Min-Variance,BA,0.02
2021-09-01,Equity Min-Variance,BA,0.02
2021-10-01,Equity Min-Variance,BA,0.02
2021-11-01,Equity Min-Variance,BA,0.02
2021-12-01,Equity Min-Variance,BA,0.02
2022-01-03,Equity Min-Variance,BA,0.02
2022-02-01,Equity Min-Variance,BA,0.02
2022-03-01,Equity Min-Variance,BA,0.02
2022-04-01,Equity Min-Variance,BA,0.02
2022-05-02,Equity Min-Variance,BA,0.02
2022-06-01,Equity Min-Variance,BA,0.02
2022-07-01,Equity Min-Variance,BA,0.02
2022-08-01,Equity Min-Variance,BA,0.02
2022-09-01,Equity Min-Variance,BA,0.02
2022-10-03,Equity Min-Variance,BA,0.02
2022-11-01,Equity Min-Variance,BA,0.02
2022-12-01,Equity Min-Variance,BA,0.02
2023-01-03,Equity Min-Variance,BA,0.02
2023-02-01,Equity Min-Variance,BA,0.02
2023-03-01,Equity Min-Variance,BA,0.02
2023-04-03,Equity Min-Variance,BA,0.02
2023-05-01,Equity Min-Variance,BA,0.02
2023-06-01,Equity Min-Variance,BA,0.02
2023-07-03,Equity Min-Variance,BA,0.02
2023-08-01,Equity Min-Variance,BA,0.02
2023-09-01,Equity Min-Variance,BA,0.02
2023-10-02,Equity Min-Variance,BA,0.02
2023-11-01,Equity Min-Variance,BA,0.02
2023-12-01,Equity Min-Variance,BA,0.02
2021-01-04,Equity Min-Variance,CAT,0.0040257046558979884
2021-02-01,Equity Min-Variance,CAT,0.006737200032669482
2021-03-01,Equity Min-Variance,CAT,0.008976110947210241
2021-04-01,Equity Min-Variance,CAT,0.008797218488791508
2021-05-03,Equity Min-Variance,CAT,0.01595097119570037
2021-06-01,Equity Min-Variance,CAT,0.02
2021-07-01,Equity Min-Variance,CAT,0.02
2021-08-02,Equity Min-Variance,CAT,0.02
2021-09-01,Equity Min-Variance,CAT,0.02
2021-10-01,Equity Min-Variance,CAT,0.02
2021-11-01,Equity Min-Variance,CAT,0.02
2021-12-01,Equity Min-Variance,CAT,0.02
2022-01-03,Equity Min-Variance,CAT,0.02
2022-02-01,Equity Min-Variance,CAT,0.02
2022-03-01,Equity Min-Variance,CAT,0.02
2022-04-01,Equity Min-Variance,CAT,0.02
2022-05-02,Equity Min-Variance,CAT,0.02
2022-06-01,Equity Min-Variance,CAT,0.02
2022-07-01,Equity Min-Variance,CAT,0.02
2022-08-01,Equity Min-Variance,CAT,0.02
2022-09-01,Equity Min-Variance,CAT,0.02
2022-10-03,Equity Min-Variance,CAT,0.02
2022-11-01,Equity Min-Variance,CAT,0.02
2022-12-01,Equity Min-Variance,CAT,0.02
2023-01-03,Equity Min-Variance,CAT,0.02
2023-02-01,Equity Min-Variance,CAT,0.02
2023-03-01,Equity Min-Variance,CAT,0.02
2023-04-03,Equity Min-Variance,CAT,0.02
2023-05-01,Equity Min-Variance,CAT,0.02
2023-06-01,Equity Min-Variance,CAT,0.02
2023-07-03,Equity Min-Variance,CAT,0.02
2023-08-01,Equity Min-Variance,CAT,0.02
2023-09-01,Equity Min-Variance,CAT,0.02
2023-10-02,Equity Min-Variance,CAT,0.02
2023-11-01,Equity Min-Variance,CAT,0.02
2023-12-01,Equity Min-Variance,CAT,0.02
2021-01-04,Equity Min-Variance,CCI,0.0008766001966924028
2021-02-01,Equity Min-Variance,CCI,0.004799751025189539
2021-03-01,Equity Min-Variance,CCI,0.008470007570268863
2021-04-01,Equity Min-Variance,CCI,0.02753292419639448
2021-05-03,Equity Min-Variance,CCI,0.0256360468283715
2021-06-01,Equity Min-Variance,CCI,0.02
2021-07-01,Equity Min-Variance,CCI,0.02
2021-08-02,Equity Min-Variance,CCI,0.02
2021-09-01,Equity Min-Variance,CCI,0.02
2021-10-01,Equity Min-Variance,CCI,0.02
2021-11-01,Equity Min-Variance,CCI,0.02
2021-12-01,Equity Min-Variance,CCI,0.02
2022-01-03,Equity Min-Variance,CCI,0.02
2022-02-01,Equity Min-Variance,CCI,0.02
2022-03-01,Equity Min-Variance,CCI,0.02
2022-04-01,Equity Min-Variance,CCI,0.02
2022-05-02,Equity Min-Variance,CCI,0.02
2022-06-01,Equity Min-Variance,CCI,0.02
2022-07-01,Equity Min-Variance,CCI,0.02
2022-08-01,Equity Min-Variance,CCI,0.02
2022-09-01,Equity Min-Variance,CCI,0.02
2022-10-03,Equity Min-Variance,CCI,0.02
2022-11-01,Equity Min-Variance,CCI,0.02
2022-12-01,Equity Min-Variance,CCI,0.02
2023-01-03,Equity Min-Variance,CCI,0.02
2023-02-01,Equity Min-Variance,CCI,0.02
2023-03-01,Equity Min-Variance,CCI,0.02
2023-04-03,Equity Min-Variance,CCI,0.02
2023-05-01,Equity Min-Variance,CCI,0.02
2023-06-01,Equity Min-Variance,CCI,0.02
2023-07-03,Equity Min-Variance,CCI,0.02
2023-08-01,Equity Min-Variance,CCI,0.02
2023-09-01,Equity Min-Variance,CCI,0.02
2023-10-02,Equity Min-Variance,CCI,0.02
2023-11-01,Equity Min-Variance,CCI,0.02
2023-12-01,Equity Min-Variance,CCI,0.02
2021-01-04,Equity Min-Variance,CMCSA,0.02169718111535053
2021-02-01,Equity Min-Variance,CMCSA,0.021270533990384078
2021-03-01,Equity Min-Variance,CMCSA,0.021644286594288485
2021-04-01,Equity Min-Variance,CMCSA,0.0177371688128005
2021-05-03,Equity Min-Variance,CMCSA,0.02088680462106421
2021-06-01,Equity Min-Variance,CMCSA,0.02
2021-07-01,Equity Min-Variance,CMCSA,0.02
2021-08-02,Equity Min-Variance,CMCSA,0.02
2021-09-01,Equity Min-Variance,CMCSA,0.02
2021-10-01,Equity Min-Variance,CMCSA,0.02
2021-11-01,Equity Min-Variance,CMCSA,0.02
2021-12-01,Equity Min-Variance,CMCSA,0.02
2022-01-03,Equity Min-Variance,CMCSA,0.02
2022-02-01,Equity Min-Variance,CMCSA,0.02
2022-03-01,Equity Min-Variance,CMCSA,0.02
2022-04-01,Equity Min-Variance,CMCSA,0.02
2022-05-02,Equity Min-Variance,CMCSA,0.02
2022-06-01,Equity Min-Variance,CMCSA,0.02
2022-07-01,Equity Min-Variance,CMCSA,0.02
2022-08-01,Equity Min-Variance,CMCSA,0.02
2022-09-01,Equity Min-Variance,CMCSA,0.02
2022-10-03,Equity Min-Variance,CMCSA,0.02
2022-11-01,Equity Min-Variance,CMCSA,0.02
2022-12-01,Equity Min-Variance,CMCSA,0.02
2023-01-03,Equity Min-Variance,CMCSA,0.02
2023-02-01,Equity Min-Variance,CMCSA,0.02
2023-03-01,Equity Min-Variance,CMCSA,0.02
2023-04-03,Equity Min-Variance,CMCSA,0.02
2023-05-01,Equity Min-Variance,CMCSA,0.02
2023-06-01,Equity Min-Variance,CMCSA,0.02
2023-07-03,Equity Min-Variance,CMCSA,0.02
2023-08-01,Equity Min-Variance,CMCSA,0.02
2023-09-01,Equity Min-Variance,CMCSA,0.02
2023-10-02,Equity Min-Variance,CMCSA,0.02
2023-11-01,Equity Min-Variance,CMCSA,0.02
2023-12-01,Equity Min-Variance,CMCSA,0.02
2021-01-04,Equity Min-Variance,COP,0.0
2021-02-01,Equity Min-Variance,COP,3.1730996606523934e-18
2021-03-01,Equity Min-Variance,COP,5.156655916776431e-19
2021-04-01,Equity Min-Variance,COP,0.0
2021-05-03,Equity Min-Variance,COP,0.005852066656357352
2021-06-01,Equity Min-Variance,COP,0.02
2021-07-01,Equity Min-Variance,COP,0.02
2021-08-02,Equity Min-Variance,COP,0.02
2021-09-01,Equity Min-Variance,COP,0.02
2021-10-01,Equity Min-Variance,COP,0.02
2021-11-01,Equity Min-Variance,COP,0.02
2021-12-01,Equity Min-Variance,COP,0.02
2022-01-03,Equity Min-Variance,COP,0.02
2022-02-01,Equity Min-Variance,COP,0.02
2022-03-01,Equity Min-Variance,COP,0.02
2022-04-01,Equity Min-Variance,COP,0.02
2022-05-02,Equity Min-Variance,COP,0.02
2022-06-01,Equity Min-Variance,COP,0.02
2022-07-01,Equity Min-Variance,COP,0.02
2022-08-01,Equity Min-Variance,COP,0.02
2022-09-01,Equity Min-Variance,COP,0.02
2022-10-03,Equity Min-Variance,COP,0.02
2022-11-01,Equity Min-Variance,COP,0.02
2022-12-01,Equity Min-Variance,COP,0.02
2023-01-03,Equity Min-Variance,COP,0.02
2023-02-01,Equity Min-Variance,COP,0.02
2023-03-01,Equity Min-Variance,COP,0.02
2023-04-03,Equity Min-Variance,COP,0.02
2023-05-01,Equity Min-Variance,COP,0.02
2023-06-01,Equity Min-Variance,COP,0.02
2023-07-03,Equity Min-Variance,COP,0.02
2023-08-01,Equity Min-Variance,COP,0.02
2023-09-01,Equity Min-Variance,COP,0.02
2023-10-02,Equity Min-Variance,COP,0.02
2023-11-01,Equity Min-Variance,COP,0.02
2023-12-01,Equity Min-Variance,COP,0.02
2021-01-04,Equity Min-Variance,CVX,0.0
2021-02-01,Equity Min-Variance,CVX,3.773764920018908e-18
2021-03-01,Equity Min-Variance,CVX,1.2352361930093045e-18
2021-04-01,Equity Min-Variance,CVX,0.0017733228282802757
2021-05-03,Equity Min-Variance,CVX,0.011815938001500412
2021-06-01,Equity Min-Variance,CVX,0.02
2021-07-01,Equity Min-Variance,CVX,0.02
2021-08-02,Equity Min-Variance,CVX,0.02
2021-09-01,Equity Min-Variance,CVX,0.02
2021-10-01,Equity Min-Variance,CVX,0.02
2021-11-01,Equity Min-Variance,CVX,0.02
2021-12-01,Equity Min-Variance,CVX,0.02
2022-01-03,Equity Min-Variance,CVX,0.02
2022-02-01,Equity Min-Variance,CVX,0.02
2022-03-01,Equity Min-Variance,CVX,0.02
2022-04-01,Equity Min-Variance,CVX,0.02
2022-05-02,Equity Min-Variance,CVX,0.02
2022-06-01,Equity Min-Variance,CVX,0.02
2022-07-01,Equity Min-Variance,CVX,0.02
2022-08-01,Equity Min-Variance,CVX,0.02
2022-09-01,Equity Min-Variance,CVX,0.02
2022-10-03,Equity Min-Variance,CVX,0.02
2022-11-01,Equity Min-Variance,CVX,0.02
2022-12-01,Equity Min-Variance,CVX,0.02
2023-01-03,Equity Min-Variance,CVX,0.02
2023-02-01,Equity Min-Variance,CVX,0.02
2023-03-01,Equity Min-Variance,CVX,0.02
2023-04-03,Equity Min-Variance,CVX,0.02
2023-05-01,Equity Min-Variance,CVX,0.02
2023-06-01,Equity Min-Variance,CVX,0.02
2023-07-03,Equity Min-Variance,CVX,0.02
2023-08-01,Equity Min-Variance,CVX,0.02
2023-09-01,Equity Min-Variance,CVX,0.02
2023-10-02,Equity Min-Variance,CVX,0.02
2023-11-01,Equity Min-Variance,CVX,0.02
2023-12-01,Equity Min-Variance,CVX,0.02
2021-01-04,Equity Min-Variance,D,2.720897349217732e-17
2021-02-01,Equity Min-Variance,D,0.0004502507017550815
2021-03-01,Equity Min-Variance,D,0.0
2021-04-01,Equity Min-Variance,D,0.03905581391858871
2021-05-03,Equity Min-Variance,D,0.029338752929980814
2021-06-01,Equity Min-Variance,D,0.02
2021-07-01,Equity Min-Variance,D,0.02
2021-08-02,Equity Min-Variance,D,0.02
2021-09-01,Equity Min-Variance,D,0.02
2021-10-01,Equity Min-Variance,D,0.02
2021-11-01,Equity Min-Variance,D,0.02
2021-12-01,Equity Min-Variance,D,0.02
2022-01-03,Equity Min-Variance,D,0.02
2022-02-01,Equity Min-Variance,D,0.02
2022-03-01,Equity Min-Variance,D,0.02
2022-04-01,Equity Min-Variance,D,0.02
2022-05-02,Equity Min-Variance,D,0.02
2022-06-01,Equity Min-Variance,D,0.02
2022-07-01,Equity Min-Variance,D,0.02
2022-08-01,Equity Min-Variance,D,0.02
2022-09-01,Equity Min-Variance,D,0.02
2022-10-03,Equity Min-Variance,D,0.02
2022-11-01,Equity Min-Variance,D,0.02
2022-12-01,Equity Min-Variance,D,0.02
2023-01-03,Equity Min-Variance,D,0.02
2023-02-01,Equity Min-Variance,D,0.02
2023-03-01,Equity Min-Variance,D,0.02
2023-04-03,Equity Min-Variance,D,0.02
2023-05-01,Equity Min-Variance,D,0.02
2023-06-01,Equity Min-Variance,D,0.02
2023-07-03,Equity Min-Variance,D,0.02
2023-08-01,Equity Min-Variance,D,0.02
2023-09-01,Equity Min-Variance,D,0.02
2023-10-02,Equity Min-Variance,D,0.02
2023-11-01,Equity Min-Variance,D,0.02
2023-12-01,Equity Min-Variance,D,0.02
2021-01-04,Equity Min-Variance,DD,0.0
2021-02-01,Equity Min-Variance,DD,3.0181491576850463e-18
2021-03-01,Equity Min-Variance,DD,0.0
2021-04-01,Equity Min-Variance,DD,0.0010648800875119543
2021-05-03,Equity Min-Variance,DD,0.015077318351594036
2021-06-01,Equity Min-Variance,DD,0.02
2021-07-01,Equity Min-Variance,DD,0.02
2021-08-02,Equity Min-Variance,DD,0.02
2021-09-01,Equity Min-Variance,DD,0.02
2021-10-01,Equity Min-Variance,DD,0.02
2021-11-01,Equity Min-Variance,DD,0.02
2021-12-01,Equity Min-Variance,DD,0.02
2022-01-03,Equity Min-Variance,DD,0.02
2022-02-01,Equity Min-Variance,DD,0.02
2022-03-01,Equity Min-Variance,DD,0.02
2022-04-01,Equity Min-Variance,DD,0.02
2022-05-02,Equity Min-Variance,DD,0.02
2022-06-01,Equity Min-Variance,DD,0.02
2022-07-01,Equity Min-Variance,DD,0.02
2022-08-01,Equity Min-Variance,DD,0.02
2022-09-01,Equity Min-Variance,DD,0.02
2022-10-03,Equity Min-Variance,DD,0.02
2022-11-01,Equity Min-Variance,DD,0.02
2022-12-01,Equity Min-Variance,DD,0.02
2023-01-03,Equity Min-Variance,DD,0.02
2023-02-01,Equity Min-Variance,DD,0.02
2023-03-01,Equity Min-Variance,DD,0.02
2023-04-03,Equity Min-Variance,DD,0.02
2023-05-01,Equity Min-Variance,DD,0.02
2023-06-01,Equity Min-Variance,DD,0.02
2023-07-03,Equity Min-Variance,DD,0.02
2023-08-01,Equity Min-Variance,DD,0.02
2023-09-01,Equity Min-Variance,DD,0.02
2023-10-02,Equity Min-Variance,DD,0.02
2023-11-01,Equity Min-Variance,DD,0.02
2023-12-01,Equity Min-Variance,DD,0.02
2021-01-04,Equity Min-Variance,DIS,0.0025092164988224155
2021-02-01,Equity Min-Variance,DIS,0.0031206788959892116
2021-03-01,Equity Min-Variance,DIS,0.002979981376945698
2021-04-01,Equity Min-Variance,DIS,0.015221425366623792
2021-05-03,Equity Min-Variance,DIS,0.017329043586527478
2021-06-01,Equity Min-Variance,DIS,0.02
2021-07-01,Equity Min-Variance,DIS,0.02
2021-08-02,Equity Min-Variance,DIS,0.02
2021-09-01,Equity Min-Variance,DIS,0.02
2021-10-01,Equity Min-Variance,DIS,0.02
2021-11-01,Equity Min-Variance,DIS,0.02
2021-12-01,Equity Min-Variance,DIS,0.02
2022-01-03,Equity Min-Variance,DIS,0.02
2022-02-01,Equity Min-Variance,DIS,0.02
2022-03-01,Equity Min-Variance,DIS,0.02
2022-04-01,Equity Min-Variance,DIS,0.02
2022-05-02,Equity Min-Variance,DIS,0.02
2022-06-01,Equity Min-Variance,DIS,0.02
2022-07-01,Equity Min-Variance,DIS,0.02
2022-08-01,Equity Min-Variance,DIS,0.02
2022-09-01,Equity Min-Variance,DIS,0.02
2022-10-03,Equity Min-Variance,DIS,0.02
2022-11-01,Equity Min-Variance,DIS,0.02
2022-12-01,Equity Min-Variance,DIS,0.02
2023-01-03,Equity Min-Variance,DIS,0.02
2023-02-01,Equity Min-Variance,DIS,0.02
2023-03-01,Equity Min-Variance,DIS,0.02
2023-04-03,Equity Min-Variance,DIS,0.02
2023-05-01,Equity Min-Variance,DIS,0.02
2023-06-01,Equity Min-Variance,DIS,0.02
2023-07-03,Equity Min-Variance,DIS,0.02
2023-08-01,Equity Min-Variance,DIS,0.02
2023-09-01,Equity Min-Variance,DIS,0.02
2023-10-02,Equity Min-Variance,DIS,0.02
2023-11-01,Equity Min-Variance,DIS,0.02
2023-12-01,Equity Min-Variance,DIS,0.02
2021-01-04,Equity Min-Variance,DOW,0.0
2021-02-01,Equity Min-Variance,DOW,3.036430737089737e-18
2021-03-01,Equity Min-Variance,DOW,1.3549885144133914e-19
2021-04-01,Equity Min-Variance,DOW,3.2526065174565133e-19
2021-05-03,Equity Min-Variance,DOW,0.009296746632341587
2021-06-01,Equity Min-Variance,DOW,0.02
2021-07-01,Equity Min-Variance,DOW,0.02
2021-08-02,Equity Min-Variance,DOW,0.02
2021-09-01,Equity Min-Variance,DOW,0.02
2021-10-01,Equity Min-Variance,DOW,0.02
2021-11-01,Equity Min-Variance,DOW,0.02
2021-12-01,Equity Min-Variance,DOW,0.02
2022-01-03,Equity Min-Variance,DOW,0.02
2022-02-01,Equity Min-Variance,DOW,0.02
2022-03-01,Equity Min-Variance,DOW,0.02
2022-04-01,Equity Min-Variance,DOW,0.02
2022-05-02,Equity Min-Variance,DOW,0.02
2022-06-01,Equity Min-Variance,DOW,0.02
2022-07-01,Equity Min-Variance,DOW,0.02
2022-08-01,Equity Min-Variance,DOW,0.02
2022-09-01,Equity Min-Variance,DOW,0.02
2022-10-03,Equity Min-Variance,DOW,0.02
2022-11-01,Equity Min-Variance,DOW,0.02
2022-12-01,Equity Min-Variance,DOW,0.02
2023-01-03,Equity Min-Variance,DOW,0.02
2023-02-01,Equity Min-Variance,DOW,0.02
2023-03-01,Equity Min-Variance,DOW,0.02
2023-04-03,Equity Min-Variance,DOW,0.02
2023-05-01,Equity Min-Variance,DOW,0.02
2023-06-01,Equity Min-Variance,DOW,0.02
2023-07-03,Equity Min-Variance,DOW,0.02
2023-08-01,Equity Min-Variance,DOW,0.02
2023-09-01,Equity Min-Variance,DOW,0.02
2023-10-02,Equity Min-Variance,DOW,0.02
2023-11-01,Equity Min-Variance,DOW,0.02
2023-12-01,Equity Min-Variance,DOW,0.02
2021-01-04,Equity Min-Variance,DUK,1.7997756063259374e-17
2021-02-01,Equity Min-Variance,DUK,0.0038369418796995913
2021-03-01,Equity Min-Variance,DUK,0.0030257496649213986
2021-04-01,Equity Min-Variance,DUK,0.03197260989765354
2021-05-03,Equity Min-Variance,DUK,0.027186428107937404
2021-06-01,Equity Min-Variance,DUK,0.02
2021-07-01,Equity Min-Variance,DUK,0.02
2021-08-02,Equity Min-Variance,DUK,0.02
2021-09-01,Equity Min-Variance,DUK,0.02
2021-10-01,Equity Min-Variance,DUK,0.02
2021-11-01,Equity Min-Variance,DUK,0.02
2021-12-01,Equity Min-Variance,DUK,0.02
2022-01-03,Equity Min-Variance,DUK,0.02
2022-02-01,Equity Min-Variance,DUK,0.02
2022-03-01,Equity Min-Variance,DUK,0.02
2022-04-01,Equity Min-Variance,DUK,0.02
2022-05-02,Equity Min-Variance,DUK,0.02
2022-06-01,Equity Min-Variance,DUK,0.02
2022-07-01,Equity Min-Variance,DUK,0.02
2022-08-01,Equity Min-Variance,DUK,0.02
2022-09-01,Equity Min-Variance,DUK,0.02
2022-10-03,Equity Min-Variance,DUK,0.02
2022-11-01,Equity Min-Variance,DUK,0.02
2022-12-01,Equity Min-Variance,DUK,0.02
2023-01-03,Equity Min-Variance,DUK,0.02
2023-02-01,Equity Min-Variance,DUK,0.02
2023-03-01,Equity Min-Variance,DUK,0.02
2023-04-03,Equity Min-Variance,DUK,0.02
2023-05-01,Equity Min-Variance,DUK,0.02
2023-06-01,Equity Min-Variance,DUK,0.02
2023-07-03,Equity Min-Variance,DUK,0.02
2023-08-01,Equity Min-Variance,DUK,0.02
2023-09-01,Equity Min-Variance,DUK,0.02
2023-10-02,Equity Min-Variance,DUK,0.02
2023-11-01,Equity Min-Variance,DUK,0.02
2023-12-01,Equity Min-Variance,DUK,0.02
2021-01-04,Equity Min-Variance,EA,0.08233464045055161
2021-02-01,Equity Min-Variance,EA,0.08152982525521581
2021-03-01,Equity Min-Variance,EA,0.08024487680139172
2021-04-01,Equity Min-Variance,EA,0.054449868348214144
2021-05-03,Equity Min-Variance,EA,0.03032740539088264
2021-06-01,Equity Min-Variance,EA,0.02
2021-07-01,Equity Min-Variance,EA,0.02
2021-08-02,Equity Min-Variance,EA,0.02
2021-09-01,Equity Min-Variance,EA,0.02
2021-10-01,Equity Min-Variance,EA,0.02
2021-11-01,Equity Min-Variance,EA,0.02
2021-12-01,Equity Min-Variance,EA,0.02
2022-01-03,Equity Min-Variance,EA,0.02
2022-02-01,Equity Min-Variance,EA,0.02
2022-03-01,Equity Min-Variance,EA,0.02
